athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Finnia Wunram,GER,7/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,3572.1,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martina Rita Caramignoli,ITA,7/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,3648.3,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paula Ruiz Bravo,ESP,7/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,3649.1,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valeriia Ermakova,RUS,7/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,3651.9,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samantha Arevalo,ECU,7/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,3652.9,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minami Niikura,JPN,7/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,3655.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shan Lei,CHN,7/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,3657.1,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spela Perse,SLO,7/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,3672.3,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angelica Andre,POR,7/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,3673.3,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Betina Lorscheitter,BRA,7/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,3674.1,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yukimi Moriyama,JPN,7/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,3674.5,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alena Benesova,CZE,7/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,3674.7,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Krystyna Panchishko,UKR,7/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,3684.4,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leonie Beck,GER,7/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,3686.4,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vania Neves,POR,7/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,3687.7,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenka Sterbova,CZE,7/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,3687.9,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Janka Juhasz,HUN,7/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,3712.5,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melinda Novoszath,HUN,7/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,3717.3,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Breanne Emma Joan Siwicki,CAN,7/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,3719.8,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xeniya Romanchuk,KAZ,7/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,3720.3,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maria Jose Mata Cocco,MEX,7/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,3722.5,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Souad Nefissa Cherouati,ALG,7/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,3722.5,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Justyna Burska,POL,7/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,3722.8,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fang Qu,CHN,7/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,3723.1,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mariia Novikova,RUS,7/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,3724.9,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eden Girloanta,ISR,7/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,3726.1,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martha Aguilar Ortega,MEX,7/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,3726.2,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Charlotte Webby,NZL,7/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,3727.6,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maria Bramont-Arias,PER,7/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,3728.2,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mayte Puca,ARG,7/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,3821.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robyn Kinghorn,RSA,7/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,3821.5,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chaya Simone Zabludoff,ISR,7/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,3824.3,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryna Kyryk,UKR,7/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,3831.3,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jelena Jecanski,SRB,7/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,3871.3,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mahina Nicole Valdivia Dannenberg,CHI,7/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,3971.5,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandy Atef,EGY,7/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,3971.8,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ruthseli Guadalupe Aponte Teran,VEN,7/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,4015.9,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hoi Man Lok,HKG,7/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,4025.2,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fatima Flores,ESA,7/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,4029.4,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heba Elkhouly,EGY,7/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,4059.2,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patricia Guerrero,ECU,7/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,4093.2,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tsz Yin Nip,HKG,7/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,4142.5,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Karolina Dubcakova,SVK,7/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,4165.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nina Rakhimova,KAZ,7/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,4168.7,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merle Liivand,EST,7/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,4285.8,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raquel Duran,CRC,7/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,4294.8,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cindy Toscano,GUA,7/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,4315.7,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
