athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Veronica Santoni,ITA,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,3355.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rachele Bruni,ITA,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,3356.3,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maria De Valdes,ESP,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,3358.6,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Katy Campbell,USA,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,3358.6,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melinda Novoszath,HUN,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,3384.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Onon Katalin Somenek,HUN,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,3388.1,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alena Benesova,CZE,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,3391.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalliopi Araouzou,GRE,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,3407.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Danielle Huskisson,GBR,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,3427.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anna Egorova,RUS,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,3472.2,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reka Rohacs,HUN,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,3473.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Judith Navarro Silvestre,ESP,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,3474.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eva Vilar Yebra,ESP,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,3474.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morgane Dornic,FRA,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,3475.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeannette Spiwoks,GER,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,3478.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marta Garzon Siles,ESP,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,3479.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elise Houllier,FRA,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,3480.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenka Sterbova,CZE,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,3687.9,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nora Naessens,BEL,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,3689.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Claire Six,FRA,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,3690.2,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ilona Maille,FRA,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,3693.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ellen Olsson,SWE,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,3696.6,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emma Onolfo,FRA,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,3734.9,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Celia Heurtaux,FRA,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,3735.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emilie Cahuzac,FRA,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,3735.2,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marina Castro Atalaya,ESP,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,3735.3,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adeline Furst,FRA,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,3747.4,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Margaux Guillaume,FRA,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,3747.5,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laura Burycz,FRA,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,3748.6,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caroline Laure Jouisse,FRA,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,3750.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kaylee De Jong,NED,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,3750.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emma Cocheteux,FRA,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,3780.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inès Idier,FRA,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,3781.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marij Van Der Mast,NED,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,3840.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serena Stel,NED,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,3858.8,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helvina Huet,FRA,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,3860.5,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maiana Flament,FRA,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,3956.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabryna Lavoie,CAN,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,4101.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alexia Saurel,FRA,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,4134.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sarah Moreau,FRA,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,4141.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nolwenn Nunes,FRA,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,4156.1,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Céleste Vereecke,FRA,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,4259.4,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucile Mouret,FRA,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,4267.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manoella Barbosa,FRA,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,4270.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rosalie Levesque Pero,CAN,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,4334.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alexane Cormier,FRA,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,4336.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joanne Pladys,FRA,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,4337.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mia Desjarlais,CAN,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,4337.5,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Margaux Bouteloup,FRA,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,4338.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emma Lebre,FRA,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,4338.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marie-Laurence Lortie,CAN,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,4349.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Léa Cepeck,FRA,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,4370.4,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marie-Amélie Henriet,FRA,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,4412.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chloé Stutel,FRA,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,4445.9,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Linda Ungerboeck,AUT,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,4459.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anais Jarraud,FRA,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,4472.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Charlotte Perrin,FRA,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,4515.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chloé Lisik,FRA,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,4531.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Janna De Vries Lize,NED,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,4629.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perrine Courbet,FRA,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,4647.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emilie Anne,FRA,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,4944.4,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marine Boudes,FRA,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,5184.5,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aurianne Regi,FRA,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,5255.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aurelie Holschneider,FRA,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,5479.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Olivia Mascarin,FRA,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,5499.6,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Audrenn Foiny,FRA,5/31/2018,LEN Cup,"Gravelines, FRA",5.0,NW,Neutral,81.0,5582.8,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
